gene_id,transcript_id,class,split,prob_pos,pred,utr3_au_content,rrach_count,rrach_per_kb,mrna_length,cds_length,utr3_length,idr_percent,rmsf_mean,rmsf_nterm50,rmsf_nterm_cterm_ratio,di_CG,di_UA,mfe_per_nt,confidence,class_label
AT1G27385,AT1G27385.4,1,train,0.61407,1,0.549,7,9.15033,765,762,153,5.51,21.4586,28.9397,1.4492,0.03796,0.04188,-0.30627,Medium (0.55–0.75),P-body enriched
AT1G27430,AT1G27430.1,1,train,0.92991,1,0.6591,62,12.2748,5051,4476,220,89.54,97.843,112.2489,0.86641,0.02653,0.04337,,High (≥0.75),P-body enriched
AT1G27730,AT1G27730.1,0,test,0.58886,1,0.7046,15,11.5119,1303,681,281,66.08,27.5083,39.2198,1.08365,0.04378,0.05453,-0.22886,Medium (0.55–0.75),Not enriched
AT1G27900,AT1G27900.3,1,train,0.91067,1,0.6152,37,13.03276,2839,1620,933,4.07,2.1026,1.8071,0.64475,0.03277,0.05779,-0.2733,High (≥0.75),P-body enriched
AT1G28135,AT1G28135.1,0,test,0.10327,0,0.6701,4,12.34568,324,153,97,100.0,10.2824,10.0243,0.96951,0.04644,0.06811,-0.21883,Low (<0.55),Not enriched
AT1G28150,AT1G28150.2,0,train,0.1894,0,0.6438,13,11.63832,1117,369,480,21.95,19.1417,21.763,1.19197,0.02509,0.06989,-0.25488,Low (<0.55),Not enriched
AT1G28230,AT1G28230.1,0,train,0.22053,0,0.7547,18,12.37113,1455,1068,159,12.64,2.5273,1.3837,0.19031,0.03164,0.05915,-0.26385,Low (<0.55),Not enriched
AT1G28290,AT1G28290.1,1,train,0.79062,1,0.6739,23,15.51957,1482,1077,230,66.57,38.8925,30.6552,0.93383,0.03781,0.05874,-0.21534,High (≥0.75),P-body enriched
AT1G28370,AT1G28370.2,0,train,0.12645,0,0.7383,16,13.73391,1165,612,535,14.22,21.0783,23.0551,0.83148,0.03093,0.06873,-0.24146,Low (<0.55),Not enriched
AT1G28380,AT1G28380.1,1,test,0.85235,1,0.6846,30,12.78228,2347,1836,260,7.52,4.7363,3.3027,0.64769,0.03623,0.05627,-0.26915,High (≥0.75),P-body enriched
AT1G28480,AT1G28480.1,0,train,0.15648,0,0.79,5,6.07533,823,411,200,16.06,5.8215,9.5253,2.78338,0.03893,0.07421,-0.26087,Low (<0.55),Not enriched
AT1G28540,AT1G28540.1,0,train,0.12948,0,0.5745,11,10.0365,1096,309,705,100.0,13.92,15.8787,1.29372,0.0484,0.04292,-0.27619,Low (<0.55),Not enriched
AT1G28570,AT1G28570.1,1,train,0.85304,1,0.6565,24,15.20913,1578,1167,262,1.03,4.0703,8.1221,1.42308,0.0298,0.06088,-0.28302,High (≥0.75),P-body enriched
AT1G28950,AT1G28950.1,0,train,0.04901,0,0.42,0,0.0,72,0,50,,,,,0.07042,0.02817,-0.36111,Low (<0.55),Not enriched
AT1G29090,AT1G29090.1,0,train,0.31312,0,0.7208,23,15.93902,1443,1065,308,0.0,5.9878,12.3028,3.05091,0.03745,0.06033,-0.29508,Low (<0.55),Not enriched
AT1G29280,AT1G29280.1,0,train,0.23026,0,0.7228,14,9.00322,1555,777,523,74.13,27.576,29.1027,0.75732,0.04054,0.06821,-0.26296,Low (<0.55),Not enriched
AT1G29400,AT1G29400.3,1,test,0.87299,1,0.6544,40,12.22494,3272,2400,353,60.25,59.6946,91.4415,1.72131,0.02293,0.04219,,High (≥0.75),P-body enriched
AT1G29465,AT1G29465.1,0,val,0.17974,0,0.675,8,12.94498,618,108,160,0.0,7.9472,7.9472,0.98757,0.02431,0.08104,-0.24288,Low (<0.55),Not enriched
AT1G29850,AT1G29850.3,1,train,0.76201,1,0.6902,15,13.78676,1088,414,255,47.83,8.9189,8.2328,0.67494,0.02116,0.05888,-0.25202,High (≥0.75),P-body enriched
AT1G30110,AT1G30110.1,0,train,0.29925,0,0.713,9,8.98204,1002,525,331,16.57,2.7906,1.9575,0.44592,0.01998,0.05694,-0.2477,Low (<0.55),Not enriched
AT1G30600,AT1G30600.1,1,test,0.86561,1,0.7137,36,11.73021,3069,2496,234,6.01,14.5165,40.5195,4.30367,0.02901,0.05606,,High (≥0.75),P-body enriched
AT1G30870,AT1G30870.1,0,train,0.3365,0,0.7071,17,13.02682,1305,1047,198,4.01,12.717,25.5808,2.0782,0.05215,0.04678,-0.28559,Low (<0.55),Not enriched
AT1G31160,AT1G31160.1,0,val,0.6578,1,0.6884,5,5.24109,954,561,276,0.0,14.6391,25.6682,2.53626,0.03987,0.05456,-0.27317,Medium (0.55–0.75),Not enriched
AT1G31220,AT1G31220.1,1,train,0.84787,1,0.6836,21,13.81579,1520,876,275,3.42,21.1872,40.467,2.54921,0.03423,0.04608,-0.26309,High (≥0.75),P-body enriched
AT1G31835,AT1G31835.2,0,train,0.11088,0,0.6316,9,12.12938,742,237,380,49.37,8.946,6.4417,0.61463,0.02699,0.05938,-0.25499,Low (<0.55),Not enriched
AT1G31970,AT1G31970.1,1,train,0.89975,1,0.7322,31,15.85678,1955,1611,183,21.79,17.0368,49.7916,2.09597,0.03275,0.0522,-0.25835,High (≥0.75),P-body enriched
AT1G32130,AT1G32130.1,1,test,0.86978,1,0.6598,30,14.90313,2013,1506,391,81.67,24.0569,32.2462,0.95502,0.02386,0.04871,-0.27218,High (≥0.75),P-body enriched
AT1G32220,AT1G32220.1,1,test,0.60496,1,0.6048,10,6.88705,1452,888,377,0.0,15.0929,28.3908,2.51792,0.04893,0.06203,-0.28967,Medium (0.55–0.75),P-body enriched
AT1G32310,AT1G32310.1,0,train,0.11236,0,0.7153,4,5.5788,717,300,295,65.0,14.8431,15.503,1.0854,0.04749,0.06425,-0.25481,Low (<0.55),Not enriched
AT1G32370,AT1G32370.2,0,train,0.11769,0,0.6389,10,10.15228,985,393,529,33.59,17.4936,18.9947,1.0468,0.03455,0.05285,-0.24741,Low (<0.55),Not enriched
AT1G32440,AT1G32440.1,1,train,0.90782,1,0.6935,33,15.16544,2176,1713,199,0.0,17.1235,41.0682,2.68683,0.02667,0.06069,-0.25671,High (≥0.75),P-body enriched
AT1G32550,AT1G32550.2,1,train,0.56847,1,0.547,6,10.25641,585,582,117,0.0,16.7177,24.2912,1.59474,0.04623,0.04966,-0.27179,Medium (0.55–0.75),P-body enriched
AT1G33040,AT1G33040.1,0,train,0.24595,0,0.6599,8,8.87902,901,627,147,92.34,18.6297,26.0121,1.39505,0.02556,0.03889,-0.2535,Low (<0.55),Not enriched
AT1G33050,AT1G33050.4,1,train,0.91295,1,0.6435,33,12.25854,2692,2079,331,39.54,62.369,73.973,1.24664,0.02044,0.05946,-0.27972,High (≥0.75),P-body enriched
AT1G33265,AT1G33265.1,0,train,0.23208,0,0.6619,9,10.20408,882,531,281,0.56,18.3849,25.2101,1.33826,0.03292,0.05902,-0.27188,Low (<0.55),Not enriched
AT1G33520,AT1G33520.1,1,val,0.74601,1,0.6336,20,9.65251,2072,1386,434,45.89,31.4644,42.7738,1.23286,0.02559,0.05601,-0.27124,Medium (0.55–0.75),P-body enriched
AT1G33760,AT1G33760.1,0,train,0.15606,0,0.7547,18,15.46392,1164,552,212,54.35,13.4189,13.7365,0.71344,0.03525,0.07567,-0.22655,Low (<0.55),Not enriched
AT1G33810,AT1G33810.1,1,train,0.69813,1,0.6415,12,14.56311,824,414,265,47.83,15.6355,18.0474,1.19564,0.02552,0.05103,-0.22949,Medium (0.55–0.75),P-body enriched
AT1G35140,AT1G35140.1,0,train,0.20268,0,0.7143,17,13.56744,1253,927,217,1.94,5.347,10.1302,2.09393,0.05671,0.0631,-0.27813,Low (<0.55),Not enriched
AT1G35420,AT1G35420.2,1,train,0.82356,1,0.724,21,16.78657,1251,945,221,7.3,14.3276,26.8879,2.46425,0.044,0.056,-0.2805,High (≥0.75),P-body enriched
AT1G35780,AT1G35780.2,1,train,0.70158,1,0.6726,25,9.88924,2528,636,504,35.38,32.3504,33.2144,0.87763,0.02889,0.0744,-0.24525,Medium (0.55–0.75),P-body enriched
AT1G36370,AT1G36370.1,1,train,0.87541,1,0.7576,19,8.80445,2158,1794,198,20.9,13.4769,37.9717,3.97368,0.02735,0.05934,-0.25616,High (≥0.75),P-body enriched
AT1G43710,AT1G43710.1,1,test,0.85191,1,0.6184,22,11.47626,1917,1446,304,15.56,13.0259,38.2012,3.81806,0.03914,0.05428,-0.27162,High (≥0.75),P-body enriched
AT1G43800,AT1G43800.1,0,train,0.28561,0,0.7688,19,12.75168,1490,1173,173,3.84,11.0616,30.8901,2.73398,0.05641,0.04835,-0.28195,Low (<0.55),Not enriched
AT1G44790,AT1G44790.1,0,val,0.67244,1,0.6586,15,16.11171,931,597,249,0.5,1.4821,1.1663,0.49178,0.02581,0.05699,-0.25242,Medium (0.55–0.75),Not enriched
AT1G45145,AT1G45145.1,1,train,0.79858,1,0.6801,11,13.09524,840,354,322,1.69,1.6391,1.7936,0.98587,0.02026,0.05721,-0.23913,High (≥0.75),P-body enriched
AT1G45170,AT1G45170.1,0,train,0.34782,0,0.6759,13,12.67057,1026,639,253,0.0,1.8458,3.7752,1.94919,0.0322,0.06244,-0.25614,Low (<0.55),Not enriched
AT1G45230,AT1G45230.1,1,test,0.59752,1,0.6667,19,15.97981,1189,657,438,32.42,17.3401,24.1463,2.02862,0.04209,0.0665,-0.26543,Medium (0.55–0.75),P-body enriched
AT1G45474,AT1G45474.2,1,train,0.79177,1,0.5849,15,15.30612,980,768,106,0.0,11.1069,23.413,3.00325,0.03882,0.04903,-0.28816,High (≥0.75),P-body enriched
AT1G47200,AT1G47200.1,1,train,0.79509,1,0.6686,13,13.01301,999,540,350,61.67,20.3076,24.8722,1.02341,0.03307,0.0501,-0.24705,High (≥0.75),P-body enriched
AT1G48320,AT1G48320.1,1,train,0.75328,1,0.6635,10,12.19512,820,468,211,7.69,1.9975,2.2531,0.78912,0.02076,0.05006,-0.21378,High (≥0.75),P-body enriched
AT1G48550,AT1G48550.1,0,train,0.30936,0,0.5915,16,12.35521,1295,981,213,0.0,1.8028,1.4243,0.44604,0.03941,0.05719,-0.28471,Low (<0.55),Not enriched
AT1G48600,AT1G48600.2,1,train,0.92305,1,0.6606,34,17.38241,1956,1473,277,5.09,6.1113,7.5393,1.06222,0.02711,0.03887,-0.27643,High (≥0.75),P-body enriched
AT1G48620,AT1G48620.1,1,train,0.91638,1,0.6601,40,17.33102,2308,1437,506,94.57,65.9389,90.7336,1.3152,0.02687,0.04898,-0.25403,High (≥0.75),P-body enriched
AT1G48830,AT1G48830.1,1,test,0.77154,1,0.6634,18,16.6205,1083,573,404,2.09,2.8895,3.3834,1.44584,0.02311,0.04251,-0.27562,High (≥0.75),P-body enriched
AT1G49310,AT1G49310.1,0,train,0.08241,0,0.7128,9,12.5523,717,246,296,19.51,10.4101,9.5222,0.89773,0.01397,0.08101,-0.21883,Low (<0.55),Not enriched
AT1G49405,AT1G49405.1,0,train,0.19021,0,0.7385,13,13.06533,995,456,65,11.84,0.4564,0.5146,0.88663,0.02616,0.05332,-0.22557,Low (<0.55),Not enriched
AT1G49430,AT1G49430.1,1,train,0.8851,1,0.7273,31,12.36045,2508,1995,264,0.0,3.8398,2.1707,0.19886,0.03311,0.06462,-0.26256,High (≥0.75),P-body enriched
AT1G49600,AT1G49600.3,1,val,0.92022,1,0.6076,34,13.64914,2491,1350,841,38.89,30.7414,43.9641,1.12595,0.02169,0.049,-0.27398,High (≥0.75),P-body enriched
AT1G49650,AT1G49650.1,1,val,0.58702,1,0.7273,5,3.3761,1481,1122,209,0.0,10.164,26.9474,3.57142,0.04932,0.05135,-0.28413,Medium (0.55–0.75),P-body enriched
AT1G49750,AT1G49750.1,1,train,0.8508,1,0.675,26,12.73262,2042,1482,320,36.64,10.3355,16.041,1.14836,0.03234,0.05928,-0.19393,High (≥0.75),P-body enriched
AT1G49760,AT1G49760.1,1,test,0.87588,1,0.6816,24,9.09435,2639,2013,358,43.52,0.0,0.0,0.0,0.02957,0.04511,-0.30542,High (≥0.75),P-body enriched
AT1G50370,AT1G50370.1,1,train,0.8712,1,0.6711,19,11.323,1678,909,380,3.63,1.5284,0.9733,0.22672,0.02266,0.05784,-0.25578,High (≥0.75),P-body enriched
AT1G50430,AT1G50430.1,1,test,0.66762,1,0.6831,22,13.42282,1639,1296,243,5.09,1.7727,1.8789,0.75488,0.02869,0.05861,-0.26931,Medium (0.55–0.75),P-body enriched
AT1G50450,AT1G50450.1,1,test,0.53773,1,0.6838,24,15.39448,1559,1284,117,0.0,4.4042,10.588,1.97085,0.03851,0.05199,-0.29314,Low (<0.55),P-body enriched
AT1G50900,AT1G50900.1,1,val,0.65387,1,0.6105,13,16.39344,793,525,190,0.0,18.5806,27.0334,1.80626,0.03283,0.03788,-0.27074,Medium (0.55–0.75),P-body enriched
AT1G51140,AT1G51140.1,0,train,0.4434,0,0.6254,30,17.70956,1694,1137,355,81.0,43.0594,46.5113,1.51663,0.03603,0.04607,-0.27615,Low (<0.55),Not enriched
AT1G51680,AT1G51680.1,1,train,0.8832,1,0.659,29,13.06306,2220,1683,261,5.88,4.6759,7.7412,0.67158,0.04912,0.03831,-0.27739,High (≥0.75),P-body enriched
AT1G51760,AT1G51760.1,1,train,0.9039,1,0.6608,18,9.90644,1817,1320,283,1.14,3.6104,9.867,2.47977,0.02203,0.05011,-0.2721,High (≥0.75),P-body enriched
AT1G52220,AT1G52220.1,1,test,0.19586,0,0.7034,7,7.60043,921,468,290,8.33,22.3237,25.3976,1.10115,0.02717,0.05652,-0.22573,Low (<0.55),P-body enriched
AT1G52340,AT1G52340.1,1,val,0.56147,1,0.7241,10,8.44595,1184,855,203,4.56,2.8018,4.8483,1.50489,0.03297,0.05241,-0.29155,Medium (0.55–0.75),P-body enriched
AT1G52670,AT1G52670.1,1,test,0.7495,1,0.7021,19,15.78073,1204,822,188,22.99,23.8551,30.883,1.47175,0.02993,0.04904,-0.21985,Medium (0.55–0.75),P-body enriched
AT1G52830,AT1G52830.1,0,train,0.19314,0,0.7526,7,8.16803,857,567,194,2.65,18.2208,27.9606,2.01011,0.02804,0.06776,-0.23812,Low (<0.55),Not enriched
AT1G52905,AT1G52905.1,0,val,0.18936,0,0.6108,17,23.77622,715,141,388,0.0,8.8208,8.8208,0.98879,0.04762,0.06303,-0.20755,Low (<0.55),Not enriched
AT1G53280,AT1G53280.1,1,test,0.74685,1,0.686,15,9.75927,1537,1314,172,0.0,14.3036,31.916,2.85193,0.04167,0.04818,-0.28796,Medium (0.55–0.75),P-body enriched
AT1G53610,AT1G53610.1,0,val,0.06918,0,0.4912,2,7.01754,285,282,57,32.98,12.3129,12.5778,1.02433,0.03873,0.04225,-0.33158,Low (<0.55),Not enriched
AT1G53970,AT1G53970.2,0,test,0.21456,0,0.6292,17,13.51351,1258,291,944,13.4,9.8628,9.4827,0.92134,0.02864,0.06364,-0.23638,Low (<0.55),Not enriched
AT1G54120,AT1G54120.1,0,test,0.13491,0,0.767,4,6.38978,626,372,103,0.0,13.0166,16.0305,1.30574,0.048,0.0752,-0.2361,Low (<0.55),Not enriched
AT1G54290,AT1G54290.1,1,val,0.1676,0,0.7034,9,10.52632,855,339,236,17.7,7.4266,9.7621,1.71584,0.02927,0.06909,-0.23276,Low (<0.55),P-body enriched
AT1G54575,AT1G54575.2,0,train,0.13805,0,0.6858,11,12.19512,902,372,296,75.0,23.9731,21.1141,0.73645,0.01443,0.08657,-0.23559,Low (<0.55),Not enriched
AT1G54580,AT1G54580.1,1,test,0.54891,1,0.6605,13,12.83317,1013,408,377,0.0,13.3192,16.3757,1.43267,0.03162,0.04348,-0.26081,Low (<0.55),P-body enriched
AT1G55210,AT1G55210.1,1,test,0.33478,0,0.7368,18,17.3913,1035,561,323,6.42,4.6816,8.375,2.45868,0.03965,0.0619,-0.24686,Low (<0.55),P-body enriched
AT1G55260,AT1G55260.1,0,test,0.30286,0,0.7403,19,17.56007,1082,681,308,22.03,20.7319,29.0174,0.96257,0.02313,0.08141,-0.22791,Low (<0.55),Not enriched
AT1G55500,AT1G55500.4,1,train,0.92766,1,0.6501,38,14.62101,2599,1779,543,58.18,52.9019,84.7621,2.30516,0.01694,0.06043,-0.27295,High (≥0.75),P-body enriched
AT1G56500,AT1G56500.2,1,val,0.87441,1,0.5943,42,11.95219,3514,2634,838,3.08,19.7278,51.5283,3.02496,0.0353,0.05124,,High (≥0.75),P-body enriched
AT1G56660,AT1G56660.1,0,train,0.34237,0,0.6876,42,18.05675,2326,1566,637,100.0,84.4629,72.7251,0.85614,0.01462,0.04903,-0.15525,Low (<0.55),Not enriched
AT1G56700,AT1G56700.1,1,train,0.83204,1,0.6607,15,10.93294,1372,657,333,3.65,1.636,2.501,2.47575,0.01823,0.05252,-0.23761,High (≥0.75),P-body enriched
AT1G58110,AT1G58110.2,1,train,0.90221,1,0.5895,30,15.74803,1905,1122,514,53.21,32.8346,45.1026,1.15893,0.02521,0.05462,-0.25444,High (≥0.75),P-body enriched
AT1G58420,AT1G58420.1,0,test,0.23427,0,0.8045,13,13.66982,951,537,179,70.39,26.388,29.4593,0.98083,0.03263,0.06737,-0.2378,Low (<0.55),Not enriched
AT1G59600,AT1G59600.1,0,train,0.23122,0,0.6354,16,11.35557,1409,972,288,2.78,5.5417,3.8923,0.29424,0.03977,0.0483,-0.27594,Low (<0.55),Not enriched
AT1G60430,AT1G60430.2,1,train,0.82876,1,0.6207,13,11.41352,1139,522,290,2.87,1.2962,1.7444,1.30971,0.03076,0.05448,-0.24723,High (≥0.75),P-body enriched
AT1G60640,AT1G60640.2,1,train,0.75785,1,0.6968,28,20.43796,1370,1020,221,97.65,28.3012,29.6858,0.80082,0.02703,0.04237,-0.21686,High (≥0.75),P-body enriched
AT1G60660,AT1G60660.1,0,train,0.12153,0,0.689,8,8.16327,980,363,299,38.02,12.0198,13.6255,1.23097,0.02247,0.05924,-0.23592,Low (<0.55),Not enriched
AT1G60730,AT1G60730.3,1,train,0.77161,1,0.6146,19,14.66049,1296,1095,96,1.1,1.9466,1.5578,0.54216,0.02471,0.04402,-0.28002,High (≥0.75),P-body enriched
AT1G61340,AT1G61340.1,0,train,0.15656,0,0.6953,11,11.22449,980,555,279,10.81,22.7096,30.2965,1.23623,0.02349,0.05924,-0.25612,Low (<0.55),Not enriched
AT1G61570,AT1G61570.1,0,val,0.27262,0,0.6759,7,9.19842,761,261,435,28.74,6.284,6.7816,1.27474,0.03026,0.05526,-0.23075,Low (<0.55),Not enriched
AT1G61920,AT1G61920.1,0,train,0.11797,0,0.6989,3,5.11945,586,168,269,0.0,8.6226,8.3093,1.07155,0.0359,0.05641,-0.26246,Low (<0.55),Not enriched
AT1G62150,AT1G62150.1,0,train,0.35997,0,0.7065,19,9.78373,1942,1389,368,0.0,15.4524,37.8357,1.96937,0.01649,0.04997,-0.26704,Low (<0.55),Not enriched
AT1G62180,AT1G62180.1,1,val,0.89984,1,0.7045,24,11.71303,2049,1362,264,15.64,16.1174,42.8287,2.52528,0.03125,0.05127,-0.28385,High (≥0.75),P-body enriched
AT1G62380,AT1G62380.1,1,val,0.78958,1,0.7081,21,14.46281,1452,960,185,0.94,1.6586,1.1927,0.2704,0.01723,0.04962,-0.26591,High (≥0.75),P-body enriched
AT1G62560,AT1G62560.2,1,train,0.79454,1,0.6984,32,14.01051,2284,1188,915,10.35,1.3395,1.2991,0.56453,0.03942,0.0714,-0.2588,High (≥0.75),P-body enriched
AT1G62710,AT1G62710.1,0,train,0.2726,0,0.7398,22,12.33875,1783,1458,196,5.97,10.8681,26.7865,2.84545,0.04433,0.07183,-0.26826,Low (<0.55),Not enriched
AT1G63000,AT1G63000.1,1,train,0.82134,1,0.7586,24,16.37108,1466,903,261,0.0,1.6107,3.1261,1.50939,0.04096,0.05324,-0.24898,High (≥0.75),P-body enriched
AT1G63130,AT1G63130.1,0,train,0.47839,0,0.6504,26,9.85595,2638,1890,409,0.0,7.9194,22.7617,2.81683,0.01972,0.05954,-0.26164,Low (<0.55),Not enriched
AT1G63460,AT1G63460.1,1,train,0.81493,1,0.6667,12,14.68788,817,501,141,3.59,1.9174,2.3408,1.40462,0.02819,0.05392,-0.24284,High (≥0.75),P-body enriched
AT1G63610,AT1G63610.2,1,val,0.8346,1,0.6173,20,13.04631,1533,771,635,42.02,13.5114,24.337,2.42514,0.03133,0.04439,-0.27195,High (≥0.75),P-body enriched
AT1G63800,AT1G63800.1,0,train,0.15989,0,0.6892,13,13.31967,976,555,296,38.92,9.3016,7.8731,0.51037,0.02256,0.06462,-0.22651,Low (<0.55),Not enriched
AT1G64065,AT1G64065.1,0,train,0.17332,0,0.7354,23,18.03922,1275,642,257,37.38,8.9608,19.4134,3.34881,0.03611,0.06593,-0.232,Low (<0.55),Not enriched
AT1G64400,AT1G64400.1,1,train,0.912,1,0.7198,35,14.68121,2384,1995,232,3.46,4.3813,2.2023,0.1762,0.02392,0.06127,-0.26867,High (≥0.75),P-body enriched
AT1G64680,AT1G64680.2,1,val,0.67878,1,0.6158,14,10.98039,1275,612,557,0.0,5.5946,10.5015,2.51208,0.0259,0.05808,-0.2909,Medium (0.55–0.75),P-body enriched
AT1G65240,AT1G65240.1,0,train,0.33519,0,0.6771,24,14.13428,1698,1425,96,6.95,8.2587,20.6563,1.63194,0.03418,0.05009,-0.27503,Low (<0.55),Not enriched
AT1G65346,AT1G65346.1,0,train,0.0689,0,0.589,8,21.68022,369,366,73,15.57,11.907,12.9486,1.13676,0.02989,0.07337,-0.2393,Low (<0.55),Not enriched
AT1G65540,AT1G65540.3,1,train,0.90297,1,0.6825,27,9.25291,2918,2208,252,24.46,20.5874,34.4025,2.15866,0.02194,0.05656,-0.28434,High (≥0.75),P-body enriched
AT1G66400,AT1G66400.1,0,train,0.11751,0,0.7277,6,6.15385,975,471,437,1.91,9.5187,11.0021,1.24735,0.02361,0.06879,-0.22205,Low (<0.55),Not enriched
AT1G66430,AT1G66430.1,1,train,0.88362,1,0.6791,18,10.92896,1647,1152,349,13.02,16.104,32.5703,2.01165,0.02855,0.06136,-0.2725,High (≥0.75),P-body enriched
AT1G66500,AT1G66500.1,0,train,0.24779,0,0.7143,18,11.378,1582,1248,182,41.59,33.235,34.3205,0.84471,0.03922,0.05756,-0.24286,Low (<0.55),Not enriched
AT1G66530,AT1G66530.1,1,train,0.87627,1,0.6863,18,8.74211,2059,1770,153,0.0,0.9859,2.1093,3.18625,0.03061,0.05296,-0.28645,High (≥0.75),P-body enriched
AT1G66820,AT1G66820.1,0,train,0.10432,0,0.7463,9,12.14575,741,327,205,12.84,11.0397,11.1097,0.96148,0.04324,0.07027,-0.24831,Low (<0.55),Not enriched
AT1G67870,AT1G67870.1,1,train,0.74088,1,0.69,17,12.88855,1319,837,371,100.0,35.4973,41.4489,0.82478,0.0349,0.05994,-0.29378,Medium (0.55–0.75),P-body enriched
AT1G68100,AT1G68100.1,1,test,0.822,1,0.6927,17,9.17431,1853,1407,218,63.11,14.4047,19.1184,1.71978,0.0297,0.04104,-0.2918,High (≥0.75),P-body enriched
AT1G68185,AT1G68185.2,1,train,0.79151,1,0.6533,15,13.87604,1081,783,274,41.0,30.7069,48.6105,2.47038,0.02685,0.04815,-0.22979,High (≥0.75),P-body enriched
AT1G68310,AT1G68310.1,0,train,0.22835,0,0.6786,11,14.56954,755,477,224,10.06,4.5318,6.9742,1.74142,0.02387,0.06101,-0.24119,Low (<0.55),Not enriched
AT1G68660,AT1G68660.1,1,train,0.78577,1,0.7005,18,21.10199,853,477,207,1.26,19.997,31.0714,2.42389,0.0223,0.06221,-0.26143,High (≥0.75),P-body enriched
AT1G68680,AT1G68680.1,1,train,0.55222,1,0.6611,14,13.09635,1069,225,720,25.33,7.3528,7.1312,1.00607,0.02528,0.06554,-0.21936,Medium (0.55–0.75),P-body enriched
AT1G68945,AT1G68945.1,0,train,0.08384,0,0.6087,9,18.40491,489,144,23,0.0,8.0619,8.0619,0.98775,0.02049,0.06148,-0.23988,Low (<0.55),Not enriched
AT1G69010,AT1G69010.1,1,train,0.87496,1,0.6126,26,14.6314,1777,933,666,87.46,32.79,24.8626,0.61801,0.02928,0.05631,-0.23956,High (≥0.75),P-body enriched
AT1G69370,AT1G69370.1,1,train,0.84004,1,0.6786,25,19.82554,1261,948,168,0.0,15.2102,33.2568,2.58979,0.02937,0.05397,-0.23393,High (≥0.75),P-body enriched
AT1G69510,AT1G69510.2,1,test,0.40624,0,0.6131,14,14.9413,937,411,199,100.0,26.5523,25.1205,0.83113,0.03098,0.05449,-0.21878,Low (<0.55),P-body enriched
AT1G69530,AT1G69530.3,1,train,0.79669,1,0.6723,16,12.10287,1322,825,296,0.0,5.3907,7.2087,0.66406,0.03634,0.06056,-0.26604,High (≥0.75),P-body enriched
AT1G70440,AT1G70440.1,0,train,0.23803,0,0.6786,18,14.63415,1230,915,196,7.21,8.3893,11.2124,0.7888,0.04068,0.05452,-0.23447,Low (<0.55),Not enriched
AT1G70580,AT1G70580.1,1,val,0.89388,1,0.6637,22,10.19935,2157,1443,226,0.0,0.8699,2.1047,1.05451,0.0269,0.05288,-0.26263,High (≥0.75),P-body enriched
AT1G70710,AT1G70710.1,1,train,0.8543,1,0.6652,27,12.97453,2081,1476,227,2.44,2.1721,6.7873,3.65971,0.05192,0.05865,-0.27929,High (≥0.75),P-body enriched
AT1G70760,AT1G70760.1,0,train,0.24583,0,0.6885,15,18.20388,824,573,183,22.51,20.3629,33.2672,2.06119,0.02066,0.06075,-0.22427,Low (<0.55),Not enriched
AT1G70790,AT1G70790.1,1,train,0.83051,1,0.6787,16,13.33333,1200,555,417,11.35,3.4401,2.3585,0.35923,0.02168,0.06589,-0.24525,High (≥0.75),P-body enriched
AT1G70880,AT1G70880.1,0,train,0.28177,0,0.6333,18,18.34862,981,477,240,29.56,1.537,2.3044,1.61814,0.03878,0.06633,-0.25138,Low (<0.55),Not enriched
AT1G71040,AT1G71040.1,1,train,0.87197,1,0.6702,31,12.49496,2481,1743,476,0.52,3.1804,10.4546,4.56413,0.04758,0.05645,-0.25377,High (≥0.75),P-body enriched
AT1G71740,AT1G71740.1,0,train,0.07637,0,0.5385,7,17.8117,393,390,78,4.62,15.497,12.8378,0.696,0.04082,0.03571,-0.26489,Low (<0.55),Not enriched
AT1G71790,AT1G71790.1,1,test,0.69833,1,0.6099,8,7.16204,1117,768,282,0.39,3.7298,4.4081,0.6046,0.02599,0.04928,-0.28371,Medium (0.55–0.75),P-body enriched
AT1G72010,AT1G72010.1,1,test,0.77226,1,0.6316,16,9.31315,1718,1125,304,84.8,35.0201,39.9844,0.96339,0.04252,0.04485,-0.28958,High (≥0.75),P-body enriched
AT1G72550,AT1G72550.1,1,train,0.90507,1,0.695,26,11.50442,2260,1794,259,0.0,8.1169,6.5978,0.63839,0.02612,0.0571,-0.26221,High (≥0.75),P-body enriched
AT1G72610,AT1G72610.1,0,train,0.2358,0,0.6755,19,20.40816,931,624,188,0.48,3.468,6.8497,2.31128,0.03118,0.04409,-0.23678,Low (<0.55),Not enriched
AT1G72680,AT1G72680.1,1,test,0.78364,1,0.7089,19,13.07639,1453,1065,237,1.69,0.9011,1.5254,1.90651,0.01928,0.05854,-0.24969,High (≥0.75),P-body enriched
AT1G72930,AT1G72930.1,1,train,0.82548,1,0.6404,16,14.76015,1084,528,317,0.0,2.4178,3.235,1.17842,0.03324,0.0554,-0.23884,High (≥0.75),P-body enriched
AT1G73060,AT1G73060.1,1,train,0.88097,1,0.6667,17,11.8302,1437,1074,303,0.0,10.0822,21.2075,2.43423,0.03273,0.0571,-0.27502,High (≥0.75),P-body enriched
AT1G73220,AT1G73220.1,0,test,0.74632,1,0.6905,25,12.8667,1943,1617,126,11.87,6.3591,22.0316,4.13025,0.0448,0.0448,-0.27813,Medium (0.55–0.75),Not enriched
