geneID,transcript_id,class,condition,qc_fail,mrna_length,fA,fU,fG,fC,au_content,gc_content,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,utr5_length,utr3_length,cds_length,utr5_fraction,utr3_fraction,cds_fraction,utr3_au_content,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,mfe,mfe_per_nt,frac_paired,n_stemloops,n_stemloops_per_kb,long_3utr,ptc_proxy,bioemu_tier,bioemu_status,rmsf_mean,rmsf_std,rmsf_max,rmsf_nterm50,rmsf_cterm50,pass_rate,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,isoform_source,event_type,cluster_id,split,n_residues,rg_mean,rg_std,rg_cv,contact_density,packing_density,sasa_per_residue,feature_source
AT1G06420,AT1G06420.1,0,depleted,False,1150,0.3330434782608695,0.2765217391304347,0.2626086956521739,0.1278260869565217,0.6095652173913043,0.3904347826086956,0.124456048738033,0.0678851174934725,0.1053089643167972,0.0348128807658833,0.0539599651871192,0.0939947780678851,0.0783289817232376,0.0504786771105308,0.1070496083550913,0.0704960835509138,0.0600522193211488,0.0252393385552654,0.0478677110530896,0.0443864229765013,0.0182767624020887,0.0174064403829416,109,375,663,0.0947826086956521,0.3260869565217391,0.5765217391304348,0.6507,17,14.782608695652176,6,5.217391304347826,-262.5,-0.2282608695652173,0.6017,19.0,16.521739130434785,0,0,3.0,completed,30.1495,7.0304,54.0998,28.4649,35.2319,0.48,99.1,0.7717,0.8932,2.0,198.0,canonical_fallback,,362.0,train,221.0,45.8111,8.1408,0.1777,6.4525,26.3678,119.3326,bioemu
AT1G06760,AT1G06760.1,1,HS,False,1159,0.2985332182916307,0.2407247627264883,0.2467644521138912,0.2139775668679896,0.5392579810181191,0.4607420189818809,0.1122625215889464,0.0500863557858376,0.0932642487046632,0.0431778929188255,0.0483592400690846,0.0742659758203799,0.0569948186528497,0.0604490500863557,0.0880829015544041,0.045768566493955,0.045768566493955,0.0673575129533678,0.0500863557858376,0.0708117443868739,0.0509499136442141,0.042314335060449,151,183,822,0.1302847282139775,0.1578947368421052,0.7092320966350302,0.6612,15,12.942191544434856,6,5.176876617773943,-311.9,-0.2691113028472821,0.5833,16.0,13.805004314063847,0,0,3.0,completed,22.2496,6.4419,43.9093,27.8825,22.3393,0.02,77.74,0.7669,0.9899,3.0,142.0,canonical_fallback,,114.0,train,274.0,58.723,3.6009,0.0613,5.2044,19.8316,158.1523,bioemu
AT1G07040,AT1G07040.1,0,depleted,False,1774,0.2835400225479143,0.3010146561443066,0.1944757609921082,0.2209695603156708,0.584554678692221,0.415445321307779,0.0975747320924985,0.0783981951494641,0.0558375634517766,0.0513254371122391,0.0558375634517766,0.0913705583756345,0.0631697687535251,0.0908065425831923,0.0665538635081782,0.047941342357586,0.0394811054709531,0.0406091370558375,0.0637337845459672,0.0834743372814438,0.0355329949238578,0.0383530738860688,352,306,1113,0.1984216459977452,0.1724915445321307,0.6273957158962796,0.6601,20,11.273957158962796,11,6.200676437429538,-446.5,-0.2516910935738444,0.602,33.0,18.60202931228861,0,0,1.0,not_run,,,,,,,2.96,0.2143,0.4986,2.0,10.0,canonical_fallback,,1172.0,train,371.0,26.102216788002504,0.0,0.0,4.420485175202156,138.73584905660377,7.725067385444744,af2_static
AT1G07190,AT1G07190.1,0,depleted,False,165,0.3090909090909091,0.2424242424242424,0.2727272727272727,0.1757575757575757,0.5515151515151515,0.4484848484848485,0.0792682926829268,0.0853658536585365,0.0914634146341463,0.0548780487804878,0.048780487804878,0.0548780487804878,0.0853658536585365,0.0548780487804878,0.1402439024390244,0.0304878048780487,0.0670731707317073,0.0304878048780487,0.0365853658536585,0.073170731707317,0.0304878048780487,0.0365853658536585,0,50,162,0.0,0.303030303030303,0.9818181818181818,0.6,2,12.12121212121212,0,0.0,-39.7,-0.2406060606060606,0.6182,3.0,18.18181818181818,0,0,1.0,not_run,,,,,,,0.0,0.1662,0.1752,0.0,0.0,canonical_fallback,,479.0,train,104.0,18.261609760897496,0.0,0.0,3.4326923076923075,105.66346153846153,8.01923076923077,af2_static
AT1G07250,AT1G07250.1,1,HS,False,1850,0.2616216216216216,0.2767567567567567,0.2394594594594594,0.2221621621621621,0.5383783783783784,0.4616216216216216,0.0789616008653326,0.0735532720389399,0.0632774472687939,0.0454299621416982,0.0443482963764196,0.0897782585181179,0.0616549486208761,0.0811249323958896,0.0795024337479718,0.0530016224986479,0.057328285559762,0.0497566252028123,0.0584099513250405,0.0605732828555976,0.057328285559762,0.0459707950243374,204,206,1437,0.1102702702702702,0.1113513513513513,0.7767567567567567,0.6942,14,7.567567567567567,6,3.243243243243243,-550.5,-0.2975675675675676,0.6335,31.0,16.756756756756754,0,0,1.0,not_run,,,,,,,0.0,0.1651,0.2449,0.0,0.0,canonical_fallback,,26.0,train,479.0,22.322357367524756,0.0,0.0,4.912317327766179,151.49895615866387,7.77035490605428,af2_static
AT1G07590,AT1G07590.1,0,depleted,False,2407,0.3144993768176153,0.2808475280432073,0.2380556709597008,0.1665974241794765,0.5953469048608226,0.4046530951391774,0.1147132169576059,0.0748129675810473,0.0789692435577722,0.0457190357439734,0.0660847880299251,0.0814630091438071,0.0806317539484621,0.0527847049044056,0.0852036575228595,0.0644222776392352,0.0473815461346633,0.041147132169576,0.0486284289276807,0.0602660016625103,0.0307564422277639,0.0270157938487115,630,172,1602,0.2617366015787287,0.0714582467802243,0.6655587868716244,0.6919,28,11.632737847943496,14,5.816368923971749,-640.8,-0.2662235147486497,0.629,37.0,15.37183215621105,0,0,1.0,not_run,,,,,,,2.43,0.1798,0.5305,1.0,13.0,canonical_fallback,,730.0,test,534.0,28.027501235444255,0.0,0.0,4.604868913857678,146.71535580524343,8.00936329588015,af2_static
AT1G07610,AT1G07610.1,0,depleted,False,577,0.3448873483535528,0.315424610051993,0.2027729636048527,0.1369150779896014,0.6603119584055459,0.3396880415944541,0.1458333333333333,0.1006944444444444,0.0590277777777777,0.0381944444444444,0.0954861111111111,0.0815972222222222,0.0954861111111111,0.0434027777777777,0.0590277777777777,0.0729166666666666,0.0347222222222222,0.0364583333333333,0.0434027777777777,0.0607638888888888,0.0138888888888888,0.0190972222222222,156,283,135,0.2703639514731369,0.4904679376083189,0.2339688041594454,0.689,7,12.131715771230503,5,8.665511265164646,-130.41,-0.2260138648180242,0.5789,8.0,13.864818024263432,0,0,1.0,not_run,,,,,,,0.0,0.1457,0.1719,0.0,0.0,canonical_fallback,,45.0,train,45.0,10.064799965018203,0.0,0.0,3.4444444444444446,85.17777777777778,6.6,af2_static
AT1G07620,AT1G07620.2,0,depleted,False,2155,0.334106728538283,0.2761020881670533,0.2074245939675174,0.1823665893271461,0.6102088167053364,0.3897911832946635,0.1225626740947075,0.0714948932219127,0.085422469823584,0.0543175487465181,0.0501392757660167,0.0974930362116991,0.0631383472609099,0.0654596100278551,0.0974930362116991,0.0492107706592386,0.0357474466109563,0.0250696378830083,0.064066852367688,0.0580315691736304,0.0227483751160631,0.0376044568245125,252,166,1734,0.116937354988399,0.077030162412993,0.8046403712296983,0.7831,43,19.95359628770301,18,8.352668213457077,-524.1,-0.2432018561484918,0.6079,32.0,14.849187935034804,0,0,3.0,completed,42.5986,7.7981,72.6778,57.3748,34.9323,0.1,37.54,0.4441,0.9784,14.0,97.0,canonical_fallback,,947.0,val,578.0,57.2045,10.6677,0.1865,6.5744,24.3506,71.1447,bioemu
AT1G07660,AT1G07660.1,1,NS,False,722,0.296398891966759,0.2922437673130194,0.2396121883656509,0.1717451523545706,0.5886426592797784,0.4113573407202216,0.0957004160887656,0.0651872399445215,0.0901525658807212,0.044382801664355,0.058252427184466,0.1081830790568654,0.0568654646324549,0.0693481276005547,0.0818307905686546,0.0693481276005547,0.0596393897364771,0.029126213592233,0.0610263522884882,0.0499306518723994,0.0319001386962552,0.029126213592233,198,212,309,0.2742382271468144,0.2936288088642659,0.4279778393351801,0.6651,3,4.1551246537396125,1,1.3850415512465375,-192.7,-0.2668975069252077,0.651,10.0,13.850415512465377,0,0,2.0,completed,6.4629,3.3951,21.3408,8.1875,4.8614,0.94,25.24,0.3331,0.8214,1.0,26.0,canonical_fallback,,415.0,train,103.0,19.9016,1.9545,0.0982,7.3981,26.1807,48.3224,bioemu
AT1G07720,AT1G07720.2,0,depleted,False,2098,0.2897998093422307,0.3055290753098189,0.1963775023832221,0.2082936129647283,0.5953288846520496,0.4046711153479504,0.0934668574153552,0.0748688602765856,0.0619933237958989,0.0596089651883643,0.0605627086313781,0.1082498807820696,0.0600858369098712,0.0762994754411063,0.066762041010968,0.0534096328087744,0.0400572246065808,0.0362422508345255,0.0691463996185026,0.0691463996185026,0.0343347639484978,0.0357653791130186,93,439,1563,0.044327931363203,0.2092469018112488,0.7449952335557674,0.7289,29,13.822688274547188,13,6.196377502383222,-524.5,-0.25,0.5996,34.0,16.205910390848427,0,0,1.0,not_run,,,,,,,1.73,0.1895,0.4279,3.0,3.0,canonical_fallback,,764.0,train,478.0,25.9579078488686,0.0,0.0,4.830543933054393,150.9246861924686,7.981171548117155,af2_static
AT1G07960,AT1G07960.4,0,depleted,False,1298,0.2842835130970724,0.3436055469953775,0.2157164869029275,0.1563944530046224,0.6278890600924499,0.37211093990755,0.0986892829606784,0.0701619121048573,0.0732459521973785,0.0424055512721665,0.061680801850424,0.1464919043947571,0.0809560524286815,0.0547417116422513,0.0709329221279876,0.0709329221279876,0.0400925212027756,0.0339244410177332,0.0531996915959907,0.0562837316885119,0.0215882806476484,0.0246723207401696,492,365,438,0.3790446841294299,0.2812018489984592,0.337442218798151,0.6301,16,12.326656394453003,6,4.622496147919876,-308.3,-0.2375192604006163,0.6333,16.0,12.326656394453003,0,0,1.0,not_run,,,,,,,3.42,0.2082,0.3906,1.0,5.0,canonical_fallback,,666.0,test,146.0,22.82083452075631,0.0,0.0,4.198630136986301,134.1986301369863,7.9520547945205475,af2_static
AT1G08180,AT1G08180.1,0,depleted,False,958,0.313152400835073,0.3329853862212943,0.1722338204592902,0.1816283924843423,0.6461377870563675,0.3538622129436325,0.1055381400208986,0.0888192267502612,0.0700104493207941,0.0491118077324973,0.0721003134796238,0.1347962382445141,0.0491118077324973,0.077324973876698,0.0794148380355277,0.0470219435736677,0.0282131661442006,0.0177638453500522,0.0553814002089864,0.0626959247648902,0.0250783699059561,0.0376175548589341,242,380,333,0.2526096033402922,0.3966597077244259,0.3475991649269311,0.7184,15,15.657620041753654,5,5.219206680584551,-213.2,-0.2225469728601252,0.595,23.0,24.00835073068893,0,0,3.0,completed,18.5002,5.8037,38.6139,19.6159,18.2537,0.63,100.0,0.8804,0.9841,1.0,111.0,canonical_fallback,,444.0,train,111.0,37.551,8.9268,0.2377,5.9099,23.5921,159.6358,bioemu
AT1G08250,AT1G08250.1,1,HS,False,1834,0.2562704471101417,0.2753544165757906,0.2322791712104689,0.2360959651035987,0.5316248636859324,0.4683751363140676,0.0752864157119476,0.0681942171303873,0.055646481178396,0.0572831423895253,0.0496453900709219,0.0812875068194217,0.0649208947081287,0.0796508456082924,0.0676486633933442,0.0594653573376977,0.0490998363338788,0.055646481178396,0.0638297872340425,0.0660120021822149,0.0627386797599563,0.0436442989634479,374,218,1239,0.2039258451472192,0.11886586695747,0.6755725190839694,0.7202,20,10.905125408942205,9,4.907306434023991,-548.2,-0.2989094874591058,0.6336,27.0,14.721919302071973,0,0,3.0,completed,12.1813,7.8738,49.4238,26.4319,7.8032,0.39,31.72,0.35,0.8663,4.0,94.0,canonical_fallback,,60.0,train,413.0,28.3779,4.6751,0.1647,9.201,27.6672,24.503,bioemu
AT1G08370,AT1G08370.1,1,both,False,1718,0.2846332945285215,0.2980209545983702,0.1763678696158323,0.2409778812572759,0.5826542491268918,0.4173457508731082,0.0902737332556785,0.0786255096097845,0.0588235294117647,0.0570762958648806,0.0553290623179965,0.0984274898078043,0.0617355853232382,0.0827023878858474,0.0553290623179965,0.0489225393127548,0.0331974373907979,0.0390215492137449,0.0832847990681421,0.0722189866045428,0.0227140361094933,0.0623179965055329,318,296,1101,0.1850989522700815,0.1722933643771827,0.6408614668218859,0.6554,13,7.566938300349244,2,1.1641443538998837,-413.0,-0.2403958090803259,0.5763,30.0,17.462165308498253,0,0,3.0,completed,34.1361,13.4299,61.3458,24.1559,46.2962,0.09,64.58,0.6419,0.9863,2.0,228.0,canonical_fallback,,1275.0,train,367.0,48.9022,11.305,0.2312,6.3978,22.8167,81.8841,bioemu
AT1G08380,AT1G08380.1,1,HS,False,819,0.2857142857142857,0.3015873015873015,0.2051282051282051,0.2075702075702075,0.5873015873015873,0.4126984126984127,0.1014669926650366,0.0757946210268948,0.0623471882640586,0.0464547677261613,0.0525672371638141,0.0990220048899755,0.0599022004889975,0.089242053789731,0.0709046454767726,0.0452322738386308,0.0513447432762836,0.0378973105134474,0.0611246943765281,0.0819070904645476,0.030562347188264,0.0342298288508557,195,201,420,0.238095238095238,0.2454212454212454,0.5128205128205128,0.6965,10,12.210012210012213,3,3.6630036630036633,-196.0,-0.2393162393162393,0.6325,12.0,14.652014652014651,0,0,1.0,not_run,,,,,,,7.14,0.2322,0.5102,2.0,9.0,rmats_A3SS_overlap,A3SS,685.0,train,140.0,25.978149474693573,0.0,0.0,3.2714285714285714,107.39285714285714,7.671428571428572,af2_static
AT1G08570,AT1G08570.1,1,NS,False,1714,0.2660443407234539,0.3261376896149358,0.2170361726954492,0.190781796966161,0.5921820303383898,0.4078179696616102,0.0840630472854641,0.0647985989492119,0.0805604203152364,0.0367775831873905,0.052539404553415,0.1255107997664915,0.0712200817279626,0.0770577933450087,0.0753064798598949,0.0624635143023934,0.0408639813193228,0.0379451255107997,0.0542907180385289,0.073555166374781,0.0245183887915936,0.0385288966725043,365,521,825,0.2129521586931155,0.3039673278879813,0.4813302217036173,0.6257,20,11.668611435239209,10,5.834305717619603,-464.1,-0.2707701283547258,0.6593,33.0,19.253208868144693,0,0,2.0,completed,19.3152,9.8023,58.5938,33.295,20.3514,0.44,19.64,0.2914,0.9051,2.0,42.0,canonical_fallback,,1093.0,train,275.0,40.7683,6.3995,0.157,7.1345,23.631,75.949,bioemu
AT1G09160,AT1G09160.1,1,NS,False,2186,0.267612076852699,0.3179322964318389,0.2305580969807868,0.1838975297346752,0.585544373284538,0.414455626715462,0.0892448512585812,0.0736842105263157,0.0622425629290617,0.0425629290617848,0.0549199084668192,0.1080091533180778,0.088787185354691,0.0663615560640732,0.0718535469107551,0.0645308924485125,0.0517162471395881,0.0421052631578947,0.0517162471395881,0.0718535469107551,0.0274599542334096,0.0329519450800915,297,602,1284,0.1358645928636779,0.2753888380603843,0.5873741994510522,0.6512,23,10.521500457456542,10,4.574565416285453,-590.2,-0.2699908508691674,0.6386,36.0,16.46843549862763,0,0,1.0,not_run,,,,,,,3.27,0.1987,0.6008,1.0,14.0,rmats_RI_overlap,RI,787.0,train,428.0,26.864239503214364,0.0,0.0,4.563084112149533,130.06308411214954,7.507009345794392,af2_static
AT1G09310,AT1G09310.1,1,HS,False,989,0.3316481294236603,0.2406471183013144,0.2103134479271992,0.217391304347826,0.5722952477249748,0.4277047522750253,0.1022267206477732,0.0668016194331983,0.097165991902834,0.0657894736842105,0.0657894736842105,0.0627530364372469,0.0495951417004048,0.0627530364372469,0.0769230769230769,0.048582995951417,0.0475708502024291,0.0374493927125506,0.0870445344129554,0.0627530364372469,0.0151821862348178,0.0516194331983805,199,250,537,0.2012133468149646,0.2527805864509606,0.5429726996966633,0.652,22,22.24469160768453,9,9.10010111223458,-243.8,-0.2465116279069767,0.5703,20.0,20.222446916076844,0,0,3.0,completed,12.13,6.9035,38.0766,9.5919,20.2038,0.56,35.2,0.3725,0.8396,2.0,58.0,canonical_fallback,,219.0,train,179.0,20.0139,4.7528,0.2375,8.4358,26.2593,28.1202,bioemu
AT1G09490,AT1G09490.1,0,depleted,False,1339,0.2905153099327857,0.3061986557132188,0.2068707991038088,0.1964152352501867,0.5967139656460044,0.4032860343539955,0.093423019431988,0.077727952167414,0.0650224215246636,0.054559043348281,0.0560538116591928,0.1046337817638266,0.0762331838565022,0.0687593423019432,0.0762331838565022,0.0553064275037369,0.0403587443946188,0.0351270553064275,0.0650224215246636,0.0680119581464872,0.0254110612855007,0.0381165919282511,236,134,966,0.1762509335324869,0.1000746825989544,0.7214339058999253,0.7836,27,20.16430171769977,7,5.227781926811053,-338.5,-0.2528005974607916,0.6169,28.0,20.91112770724421,0,0,1.0,not_run,,,,,,,0.0,0.1536,0.2987,0.0,0.0,canonical_fallback,,2.0,train,291.0,19.528502742201756,0.0,0.0,4.652920962199313,143.29896907216494,7.804123711340206,af2_static
AT1G09590,AT1G09590.1,1,HS,False,872,0.3096330275229357,0.2614678899082568,0.2282110091743119,0.2006880733944954,0.5711009174311926,0.4288990825688073,0.1021814006888633,0.0723306544202066,0.0769230769230769,0.0585533869115958,0.0562571756601607,0.0861079219288174,0.0585533869115958,0.0608495981630309,0.0780711825487944,0.0574052812858783,0.0562571756601607,0.0367393800229621,0.0734787600459242,0.0459242250287026,0.0367393800229621,0.0436280137772675,182,195,492,0.2087155963302752,0.2236238532110091,0.5642201834862385,0.7179,15,17.201834862385322,6,6.8807339449541285,-222.0,-0.2545871559633027,0.5826,15.0,17.201834862385322,0,0,3.0,completed,5.5564,3.7467,21.4073,5.0168,8.7393,0.95,39.63,0.4059,0.7917,3.0,59.0,canonical_fallback,,593.0,train,164.0,27.0137,2.2822,0.0845,7.4512,24.791,55.9155,bioemu
AT1G09795,AT1G09795.1,1,HS,False,1516,0.2724274406332453,0.2849604221635884,0.220976253298153,0.2216358839050131,0.5573878627968337,0.4426121372031662,0.0858085808580858,0.066006600660066,0.0706270627062706,0.0495049504950495,0.0429042904290429,0.093069306930693,0.0693069306930693,0.0798679867986798,0.0739273927392739,0.0514851485148514,0.0521452145214521,0.0435643564356435,0.0699669966996699,0.0745874587458746,0.0283828382838283,0.0488448844884488,54,220,1239,0.0356200527704485,0.1451187335092348,0.8172823218997362,0.6545,18,11.87335092348285,7,4.617414248021108,-426.7,-0.2814643799472295,0.6003,29.0,19.12928759894459,0,0,1.0,not_run,,,,,,,5.08,0.2016,0.6439,1.0,21.0,canonical_fallback,,1200.0,train,413.0,29.736896081779175,0.0,0.0,4.317191283292979,128.04358353510895,7.612590799031477,af2_static
AT1G09950,AT1G09950.1,0,depleted,False,1333,0.2768192048012003,0.296324081020255,0.2085521380345086,0.218304576144036,0.5731432858214554,0.4268567141785446,0.0923423423423423,0.066066066066066,0.0578078078078078,0.0608108108108108,0.0555555555555555,0.1103603603603603,0.057057057057057,0.0735735735735735,0.069069069069069,0.0518018018018018,0.045045045045045,0.0427927927927927,0.06006006006006,0.0675675675675675,0.0487987987987987,0.0412912912912912,322,318,690,0.2415603900975244,0.2385596399099775,0.5176294073518379,0.673,21,15.753938484621155,8,6.001500375093774,-349.6,-0.2622655663915979,0.5806,20.0,15.003750937734434,0,0,1.0,not_run,,,,,,,1.74,0.2268,0.4045,1.0,4.0,canonical_fallback,,305.0,train,230.0,21.017943927322484,0.0,0.0,4.369565217391305,147.53478260869565,7.960869565217391,af2_static
AT1G10390,AT1G10390.1,0,depleted,False,3875,0.2425806451612903,0.2877419354838709,0.2211612903225806,0.248516129032258,0.5303225806451612,0.4696774193548387,0.0712441920495611,0.0547237996902426,0.0585957666494579,0.0580795043882292,0.0358802271553949,0.1060918946824987,0.0681466184821889,0.0776974703149199,0.0516262261228704,0.0500774393391843,0.0624677336086732,0.0570469798657718,0.0838926174496644,0.0769230769230769,0.0320082601961796,0.0554981930820857,440,309,3123,0.1135483870967742,0.0797419354838709,0.8059354838709677,0.6375,52,13.419354838709678,25,6.451612903225806,,,,,,0,0,3.0,completed,94.4647,20.2487,137.6312,124.8529,68.3887,1.0,83.96,0.8191,0.9941,8.0,678.0,canonical_fallback,,909.0,test,1041.0,107.9016,9.6782,0.0897,4.536,17.046,140.5448,bioemu
AT1G10470,AT1G10470.1,0,depleted,False,2017,0.294000991571641,0.3430837878036688,0.1819533961328706,0.1809618244918195,0.6370847793753098,0.3629152206246901,0.1006944444444444,0.0962301587301587,0.052579365079365,0.0441468253968254,0.0749007936507936,0.1369047619047619,0.0535714285714285,0.0778769841269841,0.0749007936507936,0.0500992063492063,0.0327380952380952,0.0243055555555555,0.0431547619047619,0.0600198412698412,0.0431547619047619,0.0347222222222222,601,636,777,0.2979672781358453,0.315319781854239,0.3852255825483391,0.6965,20,9.91571641051066,12,5.949429846306396,-496.3,-0.246058502726822,0.6257,34.0,16.856717897868123,0,0,3.0,completed,21.1081,7.729,41.4857,21.0841,32.6709,0.24,40.15,0.4948,0.9956,2.0,99.0,canonical_fallback,,331.0,val,259.0,34.9028,7.1901,0.206,7.1197,23.6973,59.1057,bioemu
