geneID,transcript_id,class,condition,qc_fail,idr_percent,mean_disorder,max_disorder_window,n_idr_regions,longest_idr_region,protein_length,aiupred_status,bioemu_tier,bioemu_n_conf
AT2G25670,AT2G25670.2,1,NS,False,100.0,0.9919,0.9996,1,318,318,computed,3,100
AT2G26060,AT2G26060.1,1,HS,False,0.57,0.1713,0.3571,2,1,352,computed,1,0
AT2G26080,AT2G26080.1,1,HS,False,12.36,0.2495,0.8063,12,70,1044,computed,2,50
AT2G26110,AT2G26110.1,1,both,False,92.88,0.7903,0.9725,6,237,309,computed,3,100
AT2G26210,AT2G26210.4,1,HS,False,46.84,0.5089,0.8638,5,72,190,computed,3,100
AT2G26340,AT2G26340.2,1,HS,False,1.14,0.1865,0.4083,1,3,264,computed,1,0
AT2G26430,AT2G26430.3,1,HS,False,44.6,0.5199,0.9999,1,161,361,computed,3,100
AT2G26460,AT2G26460.1,1,NS,False,81.37,0.7939,0.9922,5,370,585,computed,3,100
AT2G26990,AT2G26990.1,1,NS,False,11.62,0.2364,0.8744,1,51,439,computed,2,50
AT2G27040,AT2G27040.1,1,HS,False,13.64,0.2782,0.9746,10,62,924,computed,2,50
AT2G27285,AT2G27285.1,1,NS,False,98.76,0.8809,0.9981,2,181,323,computed,3,100
AT2G27389,AT2G27389.1,0,depleted,False,77.42,0.7815,1.0,3,135,186,computed,3,100
AT2G27930,AT2G27930.5,0,depleted,False,40.62,0.4765,0.9691,4,53,192,computed,3,100
AT2G27960,AT2G27960.1,1,HS,False,1.15,0.2497,0.4075,1,1,87,computed,1,0
AT2G28290,AT2G28290.5,1,HS,False,75.94,0.7405,0.9962,19,1391,3575,computed,3,100
AT2G28390,AT2G28390.1,1,HS,False,38.06,0.4581,0.9984,6,177,607,computed,3,100
AT2G28430,AT2G28430.1,1,NS,False,0.0,0.1534,0.2013,0,0,85,computed,1,0
AT2G28510,AT2G28510.1,0,depleted,False,57.29,0.5724,0.9175,11,83,288,computed,3,100
AT2G28950,AT2G28950.1,1,HS,False,0.0,0.1779,0.3078,0,0,257,computed,1,0
AT2G29200,AT2G29200.1,1,HS,False,57.95,0.548,0.9828,10,399,968,computed,3,100
AT2G29320,AT2G29320.2,1,NS,False,0.0,0.1858,0.2849,0,0,251,computed,1,0
AT2G29540,AT2G29540.3,0,depleted,False,33.81,0.4736,0.7749,3,34,139,computed,3,100
AT2G29560,AT2G29560.1,1,HS,False,0.0,0.1549,0.2557,0,0,475,computed,1,0
AT2G29700,AT2G29700.1,1,HS,False,7.59,0.2299,0.5111,1,11,145,computed,1,0
AT2G29995,AT2G29995.1,0,depleted,False,95.77,0.8532,0.9652,2,67,71,computed,3,100
AT2G30020,AT2G30020.1,0,depleted,False,27.78,0.3611,0.9323,4,83,396,computed,2,50
AT2G30050,AT2G30050.1,1,HS,False,3.31,0.1857,0.4929,1,10,302,computed,1,0
AT2G30150,AT2G30150.2,1,HS,False,1.97,0.1674,0.4514,1,9,456,computed,1,0
AT2G30390,AT2G30390.2,1,HS,False,6.7,0.1929,0.8273,1,35,522,computed,1,0
AT2G30410,AT2G30410.1,1,both,False,80.53,0.7113,0.906,5,80,113,computed,3,100
AT2G30620,AT2G30620.1,1,HS,False,76.92,0.7803,0.9901,3,140,273,computed,3,100
AT2G30695,AT2G30695.2,0,depleted,False,0.0,0.1781,0.2601,0,0,199,computed,1,0
AT2G30860,AT2G30860.1,1,both,False,0.0,0.1541,0.2327,0,0,215,computed,1,0
AT2G31040,AT2G31040.1,1,HS,False,66.86,0.6125,0.9207,4,126,350,computed,3,100
AT2G31380,AT2G31380.1,0,depleted,False,41.18,0.4199,0.7886,6,62,238,computed,3,100
AT2G31610,AT2G31610.1,1,HS,False,2.4,0.1901,0.4303,1,6,250,computed,1,0
AT2G31710,AT2G31710.1,0,depleted,False,48.57,0.4877,0.7384,5,22,105,computed,3,100
AT2G31725,AT2G31725.1,1,NS,False,0.0,0.1671,0.35,0,0,149,computed,1,0
AT2G31730,AT2G31730.1,0,depleted,False,18.3,0.3185,0.6761,3,19,153,computed,2,50
AT2G31790,AT2G31790.1,1,HS,False,0.0,0.1943,0.3979,0,0,457,computed,1,0
AT2G32060,AT2G32060.2,1,HS,False,2.08,0.1863,0.4087,2,2,144,computed,1,0
AT2G32200,AT2G32200.2,0,depleted,False,43.12,0.4426,0.6724,4,21,109,computed,3,100
AT2G32240,AT2G32240.1,1,HS,False,96.77,0.8369,0.985,9,675,1333,computed,3,100
AT2G32460,AT2G32460.1,0,depleted,False,44.29,0.5031,0.9149,4,101,490,computed,3,100
AT2G32500,AT2G32500.1,1,HS,False,0.0,0.1386,0.1906,0,0,221,computed,1,0
AT2G32520,AT2G32520.2,1,NS,False,0.0,0.1709,0.293,0,0,317,computed,1,0
AT2G32650,AT2G32650.2,0,depleted,False,0.0,0.1536,0.2415,0,0,139,computed,1,0
AT2G32700,AT2G32700.7,1,HS,False,53.72,0.562,0.9996,5,413,806,computed,3,100
AT2G32810,AT2G32810.1,1,HS,False,0.9,0.1625,0.4523,4,3,887,computed,1,0
AT2G32840,AT2G32840.1,0,depleted,False,64.09,0.7125,0.9983,3,204,337,computed,3,100
AT2G33120,AT2G33120.2,1,HS,False,25.76,0.3423,0.891,1,59,229,computed,2,50
AT2G33250,AT2G33250.1,0,depleted,False,53.18,0.5308,0.9037,6,96,299,computed,3,100
AT2G33255,AT2G33255.1,1,HS,False,0.0,0.1443,0.2162,0,0,245,computed,1,0
AT2G33380,AT2G33380.1,1,HS,False,40.25,0.4512,0.9327,3,78,236,computed,3,100
AT2G33410,AT2G33410.1,1,NS,False,79.21,0.7807,0.9961,6,235,404,computed,3,100
AT2G33480,AT2G33480.1,0,depleted,False,21.27,0.3802,0.8916,5,38,268,computed,2,50
AT2G33800,AT2G33800.1,1,HS,False,4.95,0.2523,0.4895,6,6,303,computed,1,0
AT2G33830,AT2G33830.2,1,HS,False,100.0,0.9491,0.9733,1,108,108,computed,3,100
AT2G34070,AT2G34070.1,1,HS,False,4.94,0.2053,0.5877,2,15,385,computed,1,0
AT2G34460,AT2G34460.1,1,HS,False,3.57,0.1914,0.4618,1,10,280,computed,1,0
AT2G34470,AT2G34470.2,1,NS,False,26.45,0.3541,0.988,2,68,276,computed,2,50
AT2G34480,AT2G34480.2,1,HS,False,0.0,0.141,0.226,0,0,217,computed,1,0
AT2G34600,AT2G34600.1,0,depleted,False,16.22,0.3429,0.5765,2,12,148,computed,2,50
AT2G34620,AT2G34620.1,0,depleted,False,2.97,0.1824,0.4946,2,5,303,computed,1,0
AT2G35230,AT2G35230.1,1,HS,False,100.0,0.9911,0.9999,1,402,402,computed,3,100
AT2G35240,AT2G35240.1,1,HS,False,23.71,0.3729,0.87,4,45,232,computed,2,50
AT2G35290,AT2G35290.1,0,depleted,False,0.0,0.1412,0.1772,0,0,121,computed,1,0
AT2G35300,AT2G35300.1,0,depleted,False,100.0,0.9818,0.9916,1,97,97,computed,3,100
AT2G35370,AT2G35370.1,1,HS,False,9.7,0.2541,0.5871,2,14,165,computed,1,0
AT2G35390,AT2G35390.4,1,NS,False,5.97,0.183,0.6554,2,19,352,computed,1,0
AT2G35530,AT2G35530.1,1,HS,False,100.0,0.9848,0.9989,1,409,409,computed,3,100
AT2G35605,AT2G35605.1,1,both,False,0.0,0.1458,0.1897,0,0,109,computed,1,0
AT2G35690,AT2G35690.1,1,HS,False,0.15,0.1679,0.3809,1,1,664,computed,1,0
AT2G35750,AT2G35750.1,0,depleted,False,0.0,0.254,0.311,0,0,61,computed,1,0
AT2G35810,AT2G35810.1,1,HS,False,1.01,0.1922,0.3226,1,2,199,computed,1,0
AT2G35820,AT2G35820.2,1,NS,False,11.35,0.259,0.7881,4,22,282,computed,2,50
AT2G35860,AT2G35860.1,1,NS,False,18.88,0.3049,0.923,2,77,445,computed,2,50
AT2G35940,AT2G35940.3,1,both,False,73.53,0.6874,0.9938,6,288,680,computed,3,100
AT2G36230,AT2G36230.1,1,NS,False,0.0,0.1528,0.2399,0,0,304,computed,1,0
AT2G36480,AT2G36480.1,1,HS,False,59.81,0.601,0.9942,9,283,963,computed,3,100
AT2G36870,AT2G36870.1,1,NS,False,0.0,0.1588,0.3349,0,0,299,computed,1,0
AT2G36880,AT2G36880.1,1,HS,False,1.03,0.208,0.4342,2,3,390,computed,1,0
AT2G36885,AT2G36885.1,0,depleted,False,1.17,0.1731,0.3481,1,3,256,computed,1,0
AT2G36895,AT2G36895.3,0,depleted,False,8.49,0.2618,0.7066,1,22,259,computed,1,0
AT2G37030,AT2G37030.1,0,depleted,False,0.0,0.1581,0.2326,0,0,124,computed,1,0
AT2G37040,AT2G37040.1,1,both,False,1.79,0.1994,0.5545,1,13,725,computed,1,0
AT2G37080,AT2G37080.2,1,HS,False,100.0,0.867,0.9992,1,583,583,computed,3,100
AT2G37130,AT2G37130.1,0,depleted,False,3.98,0.1999,0.5259,2,12,327,computed,1,0
AT2G37240,AT2G37240.1,0,depleted,False,0.0,0.1742,0.2828,0,0,248,computed,1,0
AT2G37330,AT2G37330.1,0,depleted,False,1.47,0.1778,0.3942,1,4,273,computed,1,0
AT2G37470,AT2G37470.1,1,both,False,34.78,0.4419,0.9172,1,48,138,computed,3,100
AT2G37540,AT2G37540.1,1,NS,False,0.93,0.1789,0.4067,2,2,321,computed,1,0
AT2G37680,AT2G37680.2,1,both,False,35.25,0.4355,0.8453,4,70,244,computed,3,100
AT2G37750,AT2G37750.1,0,depleted,False,64.63,0.5775,0.7426,3,48,82,computed,3,100
AT2G38025,AT2G38025.1,0,depleted,False,3.42,0.1986,0.4137,3,4,234,computed,1,0
AT2G38410,AT2G38410.1,1,HS,False,67.66,0.703,0.9998,7,355,671,computed,3,100
AT2G38465,AT2G38465.1,0,depleted,False,91.67,0.681,0.7896,2,63,84,computed,3,100
AT2G38860,AT2G38860.2,1,both,False,0.0,0.1434,0.1938,0,0,398,computed,1,0
AT2G39050,AT2G39050.1,0,depleted,False,60.25,0.6452,0.9995,1,191,317,computed,3,100
AT2G39080,AT2G39080.1,1,HS,False,0.0,0.1938,0.3693,0,0,351,computed,1,0
AT2G39650,AT2G39650.1,0,depleted,False,20.27,0.3204,0.6376,8,21,291,computed,2,50
AT2G39700,AT2G39700.1,1,both,False,0.0,0.1819,0.3681,0,0,257,computed,1,0
AT2G39940,AT2G39940.1,1,HS,False,0.0,0.1543,0.3141,0,0,592,computed,1,0
AT2G40140,AT2G40140.1,1,HS,False,47.24,0.5117,0.9339,2,281,597,computed,3,100
AT2G40270,AT2G40270.1,0,depleted,False,27.81,0.3472,0.9491,4,98,489,computed,2,50
AT2G40430,AT2G40430.2,1,HS,False,56.79,0.5368,0.8311,12,134,449,computed,3,100
AT2G40630,AT2G40630.3,1,NS,False,68.89,0.6699,0.9761,5,147,389,computed,3,100
AT2G40880,AT2G40880.1,1,HS,False,10.4,0.2958,0.5389,3,7,125,computed,2,50
AT2G41020,AT2G41020.2,1,HS,False,69.11,0.6258,0.9109,4,187,382,computed,3,100
AT2G41090,AT2G41090.1,1,HS,False,1.05,0.2,0.4233,1,2,191,computed,1,0
AT2G41100,AT2G41100.1,1,HS,False,33.64,0.4035,0.7004,7,33,324,computed,3,100
AT2G41380,AT2G41380.1,1,NS,False,0.0,0.151,0.2493,0,0,269,computed,1,0
AT2G41430,AT2G41430.4,1,HS,False,49.08,0.5664,0.9327,4,75,163,computed,3,100
AT2G41680,AT2G41680.1,1,HS,False,16.64,0.2762,0.7067,11,31,529,computed,2,50
AT2G41760,AT2G41760.1,0,depleted,False,4.98,0.2202,0.4821,1,11,221,computed,1,0
AT2G41780,AT2G41780.1,0,depleted,False,94.49,0.6309,0.6764,4,67,127,computed,3,100
AT2G41850,AT2G41850.1,0,depleted,False,3.0,0.1936,0.52,2,10,433,computed,1,0
AT2G41870,AT2G41870.1,1,HS,False,100.0,0.914,0.9895,1,274,274,computed,3,100
AT2G41900,AT2G41900.1,1,both,False,57.4,0.5781,0.986,6,326,716,computed,3,100
AT2G41990,AT2G41990.1,0,depleted,False,31.31,0.3728,0.8266,8,30,297,computed,3,100
AT2G42220,AT2G42220.1,1,HS,False,7.69,0.217,0.6714,2,12,234,computed,1,0
AT2G42390,AT2G42390.1,0,depleted,False,18.87,0.2954,0.6912,4,19,212,computed,2,50
AT2G42690,AT2G42690.1,1,both,False,7.28,0.2065,0.6257,3,21,412,computed,1,0
AT2G42780,AT2G42780.1,0,depleted,False,48.46,0.5228,0.9826,7,98,293,computed,3,100
AT2G42790,AT2G42790.1,1,HS,False,5.89,0.2029,0.6195,3,22,509,computed,1,0
AT2G42880,AT2G42880.1,1,HS,False,25.41,0.3482,0.9514,2,143,606,computed,2,50
AT2G42900,AT2G42900.1,0,depleted,False,3.62,0.1885,0.4919,3,5,276,computed,1,0
AT2G43030,AT2G43030.1,1,HS,False,24.35,0.3556,0.7208,3,60,271,computed,2,50
AT2G43100,AT2G43100.1,1,both,False,0.0,0.199,0.3793,0,0,256,computed,1,0
AT2G43510,AT2G43510.1,0,depleted,False,20.22,0.2883,0.6269,1,18,89,computed,2,50
AT2G43640,AT2G43640.1,1,NS,False,24.79,0.3623,0.9059,1,30,121,computed,2,50
AT2G43750,AT2G43750.1,1,HS,False,0.0,0.1893,0.3283,0,0,392,computed,1,0
AT2G43780,AT2G43780.4,0,depleted,False,15.05,0.3285,0.5434,1,14,93,computed,2,50
AT2G43940,AT2G43940.1,0,depleted,False,12.83,0.2681,0.6786,1,29,226,computed,2,50
AT2G43945,AT2G43945.1,1,HS,False,13.15,0.287,0.7223,2,35,289,computed,2,50
AT2G44130,AT2G44130.1,0,depleted,False,8.8,0.2852,0.5297,6,10,409,computed,1,0
AT2G44200,AT2G44200.1,1,HS,False,100.0,0.9468,1.0,1,493,493,computed,3,100
AT2G44290,AT2G44290.1,0,depleted,False,40.98,0.4471,0.9526,2,74,205,computed,3,100
AT2G44650,AT2G44650.1,1,NS,False,0.0,0.1318,0.1518,0,0,139,computed,1,0
AT2G44760,AT2G44760.1,1,HS,False,28.4,0.3723,0.8212,9,67,500,computed,2,50
AT2G44920,AT2G44920.2,0,depleted,False,0.0,0.1834,0.286,0,0,224,computed,1,0
AT2G45060,AT2G45060.1,1,HS,False,28.31,0.3931,0.9146,5,62,272,computed,2,50
AT2G45140,AT2G45140.1,1,HS,False,57.74,0.5371,0.9646,3,112,239,computed,3,100
AT2G45220,AT2G45220.1,1,HS,False,8.22,0.2273,0.7427,3,25,511,computed,1,0
AT2G45260,AT2G45260.1,1,HS,False,9.88,0.2785,0.9039,3,34,425,computed,1,0
AT2G45300,AT2G45300.2,1,NS,False,5.77,0.182,0.5869,3,26,520,computed,1,0
AT2G45470,AT2G45470.1,1,HS,False,24.52,0.326,0.9871,3,66,420,computed,2,50
AT2G45540,AT2G45540.2,1,HS,False,22.06,0.3307,0.9838,29,164,3001,computed,2,50
AT2G46090,AT2G46090.1,1,both,False,0.0,0.1602,0.2146,0,0,364,computed,1,0
AT2G46225,AT2G46225.2,1,HS,False,12.46,0.2725,0.5594,5,13,329,computed,2,50
AT2G46230,AT2G46230.2,1,NS,False,0.55,0.1846,0.3289,1,1,181,computed,1,0
AT2G46650,AT2G46650.1,1,NS,False,25.0,0.3196,0.6951,2,25,132,computed,2,50
AT2G46910,AT2G46910.1,1,HS,False,0.0,0.1526,0.2355,0,0,284,computed,1,0
AT2G47380,AT2G47380.2,1,HS,False,0.0,0.1894,0.2292,0,0,64,computed,1,0
AT2G47485,AT2G47485.1,0,depleted,False,3.55,0.2072,0.4427,1,5,141,computed,1,0
AT2G47710,AT2G47710.1,1,NS,False,4.94,0.1683,0.4067,1,8,162,computed,1,0
AT2G47910,AT2G47910.1,1,HS,False,15.45,0.2904,0.6731,5,21,246,computed,2,50
AT4G00026,AT4G00026.1,0,depleted,False,21.93,0.3559,0.8408,3,50,269,computed,2,50
AT4G00100,AT4G00100.1,1,HS,False,9.93,0.2233,0.5521,1,15,151,computed,1,0
AT4G00230,AT4G00230.1,1,NS,False,0.0,0.1684,0.3547,0,0,749,computed,1,0
AT4G00342,AT4G00342.1,0,depleted,False,0.0,0.2201,0.327,0,0,59,computed,1,0
AT4G00430,AT4G00430.2,1,HS,False,28.31,0.3757,0.9304,3,48,219,computed,2,50
AT4G00570,AT4G00570.1,1,HS,False,0.0,0.1599,0.3082,0,0,607,computed,1,0
AT4G00620,AT4G00620.1,0,depleted,False,0.0,0.1546,0.2443,0,0,360,computed,1,0
AT4G00860,AT4G00860.1,1,NS,False,8.75,0.3048,0.425,1,7,80,computed,1,0
AT4G01070,AT4G01070.1,1,HS,False,2.5,0.1973,0.4108,2,6,480,computed,1,0
AT4G01090,AT4G01090.1,1,HS,False,73.67,0.7315,0.9981,4,308,714,computed,3,100
AT4G01480,AT4G01480.1,1,NS,False,15.28,0.2483,0.8264,1,33,216,computed,2,50
AT4G02080,AT4G02080.1,1,HS,False,6.74,0.2002,0.4571,2,9,193,computed,1,0
AT4G02530,AT4G02530.2,1,NS,False,0.0,0.159,0.2261,0,0,266,computed,1,0
AT4G02980,AT4G02980.1,0,depleted,False,0.0,0.2049,0.3629,0,0,198,computed,1,0
AT4G03150,AT4G03150.1,1,HS,False,0.0,0.1737,0.3117,0,0,185,computed,1,0
AT4G03400,AT4G03400.1,1,HS,False,0.85,0.164,0.3414,1,5,591,computed,1,0
AT4G03610,AT4G03610.4,0,depleted,False,2.2,0.1506,0.3819,1,7,318,computed,1,0
AT4G04610,AT4G04610.1,1,HS,False,0.22,0.1957,0.4183,1,1,465,computed,1,0
AT4G04614,AT4G04614.2,1,HS,False,100.0,0.9494,0.9857,1,176,176,computed,3,100
AT4G05000,AT4G05000.3,1,HS,False,0.48,0.1703,0.33,1,1,210,computed,1,0
AT4G05440,AT4G05440.1,0,depleted,False,16.82,0.2751,0.7446,3,44,333,computed,2,50
AT4G05450,AT4G05450.1,0,depleted,False,0.0,0.1709,0.2565,0,0,197,computed,1,0
AT4G07390,AT4G07390.1,0,depleted,False,1.7,0.2065,0.3653,3,2,235,computed,1,0
AT4G08540,AT4G08540.1,1,HS,False,26.0,0.3541,0.9246,4,63,473,computed,2,50
AT4G09040,AT4G09040.1,1,HS,False,27.3,0.4067,0.976,4,40,304,computed,2,50
AT4G09620,AT4G09620.2,1,HS,False,0.0,0.1353,0.1749,0,0,210,computed,1,0
AT4G09650,AT4G09650.1,1,HS,False,0.0,0.1595,0.2506,0,0,234,computed,1,0
AT4G09720,AT4G09720.3,0,depleted,False,0.92,0.1652,0.3707,2,1,217,computed,1,0
AT4G09840,AT4G09840.2,0,depleted,False,100.0,0.8821,0.9994,1,106,106,computed,3,100
AT4G10120,AT4G10120.3,1,HS,False,12.1,0.2597,0.915,9,69,1050,computed,2,50
AT4G10300,AT4G10300.1,1,HS,False,1.49,0.237,0.4264,2,1,134,computed,1,0
AT4G10610,AT4G10610.1,1,both,False,33.04,0.4028,0.9562,6,69,336,computed,3,100
AT4G10680,AT4G10680.1,0,depleted,False,0.0,0.1532,0.2412,0,0,182,computed,1,0
AT4G10970,AT4G10970.6,1,HS,False,71.53,0.6888,0.985,3,101,281,computed,3,100
AT4G11280,AT4G11280.1,0,depleted,False,5.45,0.1992,0.6478,4,18,495,computed,1,0
AT4G11640,AT4G11640.1,1,HS,False,0.6,0.1569,0.3127,1,2,331,computed,1,0
AT4G11790,AT4G11790.1,1,HS,False,55.53,0.58,0.9932,8,199,443,computed,3,100
AT4G11860,AT4G11860.1,1,HS,False,57.18,0.5933,0.9909,6,239,682,computed,3,100
AT4G12290,AT4G12290.1,0,depleted,False,20.11,0.3192,0.9,11,107,741,computed,2,50
AT4G12390,AT4G12390.1,1,NS,False,4.85,0.1833,0.4679,2,9,206,computed,1,0
AT4G12440,AT4G12440.3,0,depleted,False,7.14,0.1956,0.5557,1,13,182,computed,1,0
AT4G12545,AT4G12545.1,0,depleted,False,2.78,0.2294,0.3807,2,2,108,computed,1,0
AT4G12550,AT4G12550.1,0,depleted,False,1.8,0.2256,0.3839,1,2,111,computed,1,0
AT4G12730,AT4G12730.1,1,HS,False,18.86,0.2891,0.8768,4,45,403,computed,2,50
AT4G13100,AT4G13100.2,0,depleted,False,44.91,0.446,0.8053,6,78,265,computed,3,100
AT4G13390,AT4G13390.1,0,depleted,False,99.53,0.9505,0.9974,1,427,429,computed,3,100
AT4G13460,AT4G13460.2,1,HS,False,34.0,0.3721,0.974,6,180,650,computed,3,100
AT4G13670,AT4G13670.2,1,HS,False,0.0,0.2296,0.3394,0,0,278,computed,1,0
AT4G13770,AT4G13770.1,1,NS,False,3.78,0.2101,0.5087,2,11,502,computed,1,0
AT4G13850,AT4G13850.1,1,HS,False,51.27,0.5378,0.9899,2,78,158,computed,3,100
AT4G13940,AT4G13940.1,1,HS,False,0.0,0.1816,0.3515,0,0,485,computed,1,0
AT4G14000,AT4G14000.1,1,NS,False,3.45,0.1937,0.5064,1,10,290,computed,1,0
AT4G14030,AT4G14030.1,1,HS,False,0.0,0.1764,0.3611,0,0,490,computed,1,0
AT4G14145,AT4G14145.1,0,depleted,False,67.91,0.6221,0.9039,6,36,134,computed,3,100
AT4G14160,AT4G14160.1,1,HS,False,0.26,0.1745,0.3913,1,2,773,computed,1,0
AT4G14340,AT4G14340.2,1,HS,False,19.51,0.3204,0.9372,6,47,364,computed,2,50
AT4G14342,AT4G14342.2,1,HS,False,0.99,0.2075,0.3551,1,1,101,computed,1,0
AT4G14440,AT4G14440.1,1,HS,False,0.0,0.1419,0.1704,0,0,238,computed,1,0
AT4G14520,AT4G14520.4,0,depleted,False,2.0,0.1837,0.3769,1,4,200,computed,1,0
AT4G14680,AT4G14680.2,1,HS,False,8.04,0.2119,0.7207,2,39,510,computed,1,0
AT4G14819,AT4G14819.1,0,depleted,False,19.23,0.2887,0.6577,1,20,104,computed,2,50
AT4G14990,AT4G14990.1,1,HS,False,53.37,0.5598,0.9932,13,196,787,computed,3,100
AT4G15230,AT4G15230.1,0,depleted,False,3.21,0.1901,0.6876,6,21,1400,computed,1,0
AT4G15390,AT4G15390.1,0,depleted,False,3.81,0.1878,0.5477,1,17,446,computed,1,0
AT4G15545,AT4G15545.1,1,HS,False,66.77,0.6712,0.9974,6,176,337,computed,3,100
AT4G15560,AT4G15560.1,1,HS,False,6.97,0.2338,0.6019,7,26,717,computed,1,0
AT4G15620,AT4G15620.1,0,depleted,False,16.32,0.2964,0.8567,3,23,190,computed,2,50
AT4G15630,AT4G15630.1,0,depleted,False,18.42,0.3194,0.8515,3,24,190,computed,2,50
AT4G15700,AT4G15700.1,0,depleted,False,0.0,0.1376,0.2021,0,0,102,computed,1,0
AT4G15790,AT4G15790.2,0,depleted,False,55.0,0.5484,0.8832,2,52,180,computed,3,100
AT4G15820,AT4G15820.1,1,HS,False,65.65,0.6451,0.9991,7,229,460,computed,3,100
AT4G15880,AT4G15880.1,1,NS,False,17.18,0.3077,0.8178,4,63,489,computed,2,50
AT4G16146,AT4G16146.1,0,depleted,False,30.39,0.4178,0.6935,2,30,102,computed,3,100
AT4G16265,AT4G16265.2,0,depleted,False,0.0,0.2184,0.3155,0,0,133,computed,1,0
AT4G16442,AT4G16442.1,0,depleted,False,10.99,0.2707,0.512,2,13,182,computed,2,50
AT4G16566,AT4G16566.1,1,HS,False,4.62,0.2288,0.4272,2,6,173,computed,1,0
AT4G16720,AT4G16720.1,1,HS,False,27.45,0.4208,0.9284,2,54,204,computed,2,50
AT4G16790,AT4G16790.1,1,HS,False,92.6,0.8627,0.999,4,402,473,computed,3,100
AT4G16950,AT4G16950.1,1,HS,False,0.41,0.1744,0.4201,2,5,1449,computed,1,0
AT4G17050,AT4G17050.1,1,HS,False,5.7,0.1913,0.591,2,12,298,computed,1,0
AT4G17140,AT4G17140.1,1,HS,False,4.39,0.1975,0.8267,18,39,4216,computed,1,0
AT4G17650,AT4G17650.1,1,HS,False,0.39,0.1656,0.2821,1,1,256,computed,1,0
AT4G18030,AT4G18030.1,1,HS,False,14.98,0.2779,0.8336,7,26,621,computed,2,50
AT4G18372,AT4G18372.1,0,depleted,False,17.86,0.2622,0.6291,2,17,112,computed,2,50
AT4G18593,AT4G18593.2,0,depleted,False,26.76,0.3846,0.7646,4,22,142,computed,2,50
AT4G19100,AT4G19100.1,1,NS,False,58.41,0.6139,0.9822,4,91,214,computed,3,100
AT4G19170,AT4G19170.1,1,NS,False,16.13,0.2696,0.8871,3,91,595,computed,2,50
AT4G19230,AT4G19230.2,0,depleted,False,4.13,0.2083,0.5729,3,15,484,computed,1,0
AT4G19710,AT4G19710.2,1,HS,False,1.31,0.1589,0.5125,3,6,916,computed,1,0
AT4G19840,AT4G19840.1,1,HS,False,3.25,0.2036,0.4869,2,6,246,computed,1,0
AT4G19985,AT4G19985.4,0,depleted,False,0.0,0.1727,0.3329,0,0,269,computed,1,0
AT4G20720,AT4G20720.2,1,HS,False,85.3,0.7551,0.9763,10,268,619,computed,3,100
AT4G20980,AT4G20980.2,1,HS,False,42.98,0.4727,0.9814,6,168,591,computed,3,100
AT4G21190,AT4G21190.1,0,depleted,False,24.76,0.3584,0.9895,3,66,307,computed,2,50
AT4G21320,AT4G21320.1,1,NS,False,6.99,0.1862,0.5521,2,19,286,computed,1,0
AT4G21470,AT4G21470.1,1,HS,False,0.0,0.1439,0.2213,0,0,379,computed,1,0
AT4G21490,AT4G21490.1,0,depleted,False,0.0,0.1575,0.2611,0,0,580,computed,1,0
AT4G21865,AT4G21865.1,0,depleted,False,60.39,0.5912,0.8405,4,82,154,computed,3,100
AT4G21960,AT4G21960.1,1,HS,False,0.0,0.1851,0.4058,0,0,330,computed,1,0
AT4G21990,AT4G21990.1,1,both,False,0.0,0.1876,0.3929,0,0,458,computed,1,0
AT4G22150,AT4G22150.1,1,HS,False,63.25,0.6455,0.9917,10,131,302,computed,3,100
AT4G22310,AT4G22310.1,0,depleted,False,0.93,0.1722,0.302,1,1,108,computed,1,0
AT4G22570,AT4G22570.2,1,both,False,17.14,0.2519,0.681,1,18,105,computed,2,50
AT4G22610,AT4G22610.1,0,depleted,False,0.0,0.2435,0.3536,0,0,122,computed,1,0
AT4G23510,AT4G23510.1,0,depleted,False,1.42,0.166,0.4519,1,9,635,computed,1,0
AT4G23560,AT4G23560.1,0,depleted,False,15.66,0.2741,0.7426,5,67,479,computed,2,50
AT4G24350,AT4G24350.3,1,NS,False,0.0,0.137,0.1954,0,0,225,computed,1,0
AT4G24440,AT4G24440.1,1,HS,False,0.0,0.1352,0.1506,0,0,106,computed,1,0
AT4G24510,AT4G24510.1,1,HS,False,6.89,0.2084,0.576,2,20,421,computed,1,0
AT4G24570,AT4G24570.1,0,depleted,False,0.0,0.1427,0.2114,0,0,313,computed,1,0
AT4G24750,AT4G24750.1,0,depleted,False,0.0,0.1815,0.3116,0,0,292,computed,1,0
AT4G24780,AT4G24780.1,1,HS,False,2.7,0.2163,0.4382,3,7,408,computed,1,0
AT4G24800,AT4G24800.3,1,HS,False,15.67,0.2698,0.9826,1,110,702,computed,2,50
AT4G25140,AT4G25140.1,0,depleted,False,63.58,0.6143,0.9553,3,58,173,computed,3,100
AT4G25470,AT4G25470.1,0,depleted,False,23.61,0.3015,0.8068,2,50,216,computed,2,50
AT4G25490,AT4G25490.1,0,depleted,False,35.21,0.4017,0.7815,5,64,213,computed,3,100
AT4G25550,AT4G25550.1,1,HS,False,0.0,0.1783,0.2877,0,0,200,computed,1,0
AT4G25820,AT4G25820.1,0,depleted,False,0.0,0.1837,0.3881,0,0,287,computed,1,0
AT4G25840,AT4G25840.1,1,HS,False,3.69,0.2141,0.4823,2,9,298,computed,1,0
AT4G26240,AT4G26240.1,0,depleted,False,31.82,0.4302,0.89,2,52,198,computed,3,100
